,0,1,2,3
9533,1.0,1.533,122.0,4.81
9534,4.0,0.21,58.0,0.77
9535,0.0,0.11,2.0,0.45
9536,0.0,4.392,1.0,0.0
9537,0.0,0.602,88.0,3.13
9538,0.0,0.326,189.0,4.4
9539,1.0,0.86,52.0,5.63
9540,1.0,0.926,49.0,4.33
9541,0.0,0.384,19.0,2.53
9542,0.0,1.103,21.0,22.76
9543,0.0,4.392,1.0,0.0
9544,0.0,1.122,96.0,7.95
9545,0.0,0.333,16.0,6.11
9546,0.0,0.149,7.0,1.15
9547,2.0,0.536,90.0,5.82
9548,0.0,0.168,33.0,0.62
9549,0.0,1.033,39.0,0.0
9550,0.0,0.11,2.0,0.45
9551,0.0,0.264,67.0,0.7
9552,0.0,0.11,2.0,0.45
9553,1.0,1.564,151.0,7.04
9554,0.0,0.24,2.0,0.0
9555,0.0,0.597,123.0,3.02
9556,0.0,0.326,189.0,4.4
9557,2.0,0.777,73.0,3.18
9558,2.0,0.777,73.0,3.18
9559,0.0,0.141,7.0,1.27
9560,1.0,1.293,125.0,6.98
9561,4.0,0.1,1.0,1.0
9562,2.0,0.593,98.0,3.05
9563,0.0,0.334,22.0,1.85
9564,0.0,0.147,6.0,1.29
9565,1.0,0.718,55.0,3.17
9566,0.0,0.105,9.0,0.14
9567,0.0,0.105,9.0,0.14
9568,1.0,0.679,101.0,3.47
9569,0.0,0.11,2.0,0.45
9570,0.0,0.212,21.0,0.93
9571,0.0,0.129,3.0,0.0
9572,1.0,1.652,200.0,5.19
9573,0.0,0.326,189.0,4.4
9574,0.0,1.122,96.0,7.95
9575,0.0,0.601,47.0,3.29
9576,1.0,2.887,135.0,13.28
9577,4.0,0.21,58.0,0.77
9578,0.0,0.326,189.0,4.4
9579,0.0,0.11,2.0,0.45
9580,0.0,0.11,2.0,0.45
9581,0.0,0.319,77.0,1.88
9582,1.0,2.294,97.0,1.51
9583,0.0,0.203,8.0,4.43
9584,0.0,0.602,88.0,3.13
9585,0.0,0.915,187.0,5.75
9586,1.0,3.811,372.0,25.54
9587,0.0,0.469,24.0,8.48
9588,0.0,0.602,88.0,3.13
9589,0.0,0.108,1.0,0.75
9590,0.0,0.469,24.0,8.48
9591,1.0,0.774,27.0,2.55
9592,0.0,0.812,18.0,0.0
9593,0.0,1.049,27.0,0.0
9594,0.0,0.326,189.0,4.4
9595,0.0,0.512,37.0,0.0
9596,0.0,0.469,24.0,8.48
9597,0.0,0.17,7.0,2.45
9598,3.0,0.292,29.0,2.17
9599,3.0,0.292,29.0,2.17
9600,2.0,0.379,27.0,4.42
9601,0.0,0.258,12.0,0.0
9602,4.0,0.196,90.0,2.0
9603,0.0,0.597,123.0,3.02
9604,0.0,0.326,189.0,4.4
9605,2.0,0.416,88.0,2.87
9606,0.0,0.209,5.0,1.48
9607,2.0,0.687,67.0,4.32
9608,0.0,0.208,8.0,2.16
9609,0.0,0.208,8.0,2.16
9610,3.0,0.301,22.0,1.77
9611,0.0,0.11,2.0,0.45
9612,0.0,0.512,37.0,0.0
9613,0.0,0.314,86.0,3.4
9614,0.0,0.184,12.0,0.0
9615,0.0,0.286,15.0,0.0
9616,4.0,0.1,1.0,1.0
9617,0.0,0.812,18.0,0.0
9618,0.0,1.103,21.0,22.76
9619,3.0,0.247,46.0,1.82
9620,2.0,0.379,27.0,4.42
9621,0.0,2.223,118.0,7.24
9622,0.0,0.168,5.0,0.65
9623,2.0,0.576,48.0,1.79
9624,1.0,0.907,136.0,5.3
9625,0.0,0.184,12.0,0.0
9626,2.0,0.379,27.0,4.42
9627,1.0,1.293,125.0,6.98
9628,0.0,0.11,2.0,0.45
9629,0.0,0.269,19.0,0.0
9630,0.0,0.203,8.0,4.43
9631,1.0,0.916,56.0,7.57
9632,0.0,0.185,20.0,0.56
9633,4.0,0.1,1.0,1.0
9634,3.0,0.328,82.0,2.12
9635,0.0,0.201,17.0,1.64
9636,1.0,1.133,75.0,4.48
9637,0.0,0.448,13.0,0.0
9638,1.0,1.36,174.0,8.78
9639,0.0,0.141,4.0,0.82
9640,0.0,0.326,189.0,4.4
9641,0.0,0.189,12.0,0.0
9642,1.0,0.837,32.0,3.45
9643,2.0,0.344,70.0,2.34
9644,0.0,0.133,18.0,0.0
9645,0.0,0.208,8.0,2.16
9646,0.0,0.11,2.0,0.45
9647,0.0,0.11,2.0,0.45
9648,2.0,0.32,17.0,2.64
9649,0.0,0.11,2.0,0.45
9650,2.0,0.416,88.0,2.87
9651,1.0,0.894,45.0,5.33
9652,1.0,0.96,154.0,7.11
9653,0.0,0.11,2.0,0.45
9654,1.0,1.204,75.0,3.23
9655,1.0,0.718,55.0,3.17
9656,0.0,0.326,189.0,4.4
9657,0.0,0.339,11.0,2.99
9658,0.0,0.156,6.0,1.48
9659,0.0,0.135,19.0,0.0
9660,0.0,0.251,14.0,0.0
9661,3.0,0.222,4.0,1.28
9662,0.0,0.194,39.0,0.27
9663,0.0,0.153,10.0,0.0
9664,1.0,1.085,143.0,7.08
9665,0.0,0.601,47.0,3.29
9666,1.0,2.887,135.0,13.28
9667,0.0,0.511,26.0,3.1
9668,1.0,0.946,134.0,5.5
9669,0.0,0.259,42.0,1.31
9670,1.0,3.259,364.0,6.82
9671,1.0,3.259,364.0,6.82
9672,3.0,0.247,46.0,1.82
9673,0.0,0.326,189.0,4.4
9674,1.0,1.235,169.0,3.47
9675,0.0,1.122,96.0,7.95
9676,0.0,0.326,189.0,4.4
9677,0.0,0.498,47.0,2.64
9678,1.0,0.587,127.0,4.48
9679,1.0,1.367,185.0,2.26
9680,1.0,1.786,168.0,9.32
9681,1.0,3.185,133.0,10.15
9682,1.0,0.948,115.0,5.19
9683,1.0,0.919,44.0,2.87
9684,1.0,0.641,78.0,3.29
9685,0.0,0.11,2.0,0.45
9686,1.0,0.781,46.0,4.0
9687,2.0,0.379,27.0,4.42
9688,4.0,0.21,58.0,0.77
9689,1.0,0.334,7.0,0.36
9690,3.0,0.328,82.0,2.12
9691,0.0,0.185,20.0,0.56
9692,0.0,0.339,11.0,2.99
9693,0.0,0.176,10.0,0.0
9694,1.0,5.619,50.0,18.49
9695,1.0,2.322,224.0,13.94
9696,0.0,0.228,15.0,1.56
9697,0.0,0.11,2.0,0.45
9698,0.0,0.162,4.0,0.68
9699,0.0,0.314,86.0,3.4
9700,1.0,3.259,364.0,6.82
9701,0.0,0.232,45.0,1.01
9702,1.0,0.655,53.0,4.72
9703,0.0,1.0,2.0,0.0
9704,0.0,0.314,86.0,3.4
9705,1.0,0.818,117.0,3.36
9706,0.0,0.242,16.0,1.27
9707,0.0,0.23,12.0,1.96
9708,0.0,0.176,10.0,0.0
9709,1.0,0.668,197.0,2.17
9710,1.0,1.005,144.0,8.0
9711,0.0,0.11,2.0,0.45
9712,2.0,0.379,27.0,4.42
9713,1.0,1.672,134.0,5.83
9714,4.0,0.21,58.0,0.77
9715,1.0,0.914,63.0,9.8
9716,1.0,0.334,7.0,0.36
9717,0.0,0.11,2.0,0.45
9718,0.0,0.259,8.0,1.84
9719,0.0,0.128,3.0,0.55
9720,3.0,0.223,80.0,1.04
9721,2.0,0.424,65.0,2.08
9722,0.0,0.949,164.0,5.61
9723,2.0,0.406,35.0,2.32
9724,3.0,0.292,29.0,2.17
9725,0.0,0.261,8.0,0.0
9726,1.0,0.733,122.0,5.17
9727,0.0,0.171,12.0,0.78
9728,0.0,0.237,12.0,0.0
9729,3.0,0.328,82.0,2.12
9730,0.0,0.11,2.0,0.45
9731,0.0,0.189,12.0,0.0
9732,0.0,0.11,2.0,0.45
9733,0.0,0.546,163.0,4.65
9734,1.0,1.583,93.0,4.73
9735,0.0,0.326,189.0,4.4
9736,0.0,0.212,8.0,0.0
9737,0.0,0.597,123.0,3.02
9738,0.0,0.466,14.0,2.76
9739,2.0,0.379,27.0,4.42
9740,0.0,0.171,12.0,0.78
9741,0.0,0.511,33.0,6.42
9742,0.0,0.135,19.0,0.0
9743,1.0,0.687,64.0,4.67
9744,1.0,1.085,143.0,7.08
9745,0.0,0.347,15.0,5.06
9746,0.0,0.11,2.0,0.45
9747,0.0,0.333,16.0,6.11
9748,0.0,0.498,47.0,2.64
9749,0.0,0.597,123.0,3.02
9750,2.0,0.464,42.0,3.2
9751,0.0,0.203,8.0,4.43
9752,0.0,0.114,4.0,1.47
9753,0.0,0.327,9.0,2.4
9754,1.0,1.285,124.0,5.33
9755,1.0,1.262,119.0,9.11
9756,0.0,0.11,2.0,0.45
9757,0.0,0.466,14.0,2.76
9758,0.0,0.153,8.0,0.0
9759,0.0,0.448,13.0,0.0
9760,0.0,4.392,1.0,0.0
9761,2.0,0.416,88.0,2.87
9762,1.0,1.278,104.0,3.01
9763,0.0,0.127,9.0,1.31
9764,1.0,2.628,182.0,4.71
9765,0.0,0.277,116.0,1.26
9766,0.0,0.387,31.0,0.0
9767,0.0,0.11,2.0,0.45
9768,2.0,0.379,27.0,4.42
9769,0.0,0.248,68.0,1.2
9770,1.0,1.123,56.0,6.54
9771,0.0,0.17,7.0,2.45
9772,1.0,0.946,134.0,5.5
9773,1.0,1.057,103.0,7.05
9774,0.0,0.185,20.0,0.56
9775,0.0,0.11,2.0,0.45
9776,0.0,0.133,18.0,0.0
9777,1.0,2.383,287.0,15.15
9778,0.0,0.232,45.0,1.01
9779,0.0,0.208,8.0,2.16
9780,0.0,0.269,19.0,0.0
9781,0.0,0.11,2.0,0.45
9782,0.0,0.314,86.0,3.4
9783,0.0,1.122,96.0,7.95
9784,0.0,0.114,3.0,1.25
9785,4.0,0.21,58.0,0.77
9786,0.0,0.219,80.0,0.57
9787,0.0,0.11,2.0,0.45
9788,0.0,0.511,26.0,3.1
9789,0.0,0.5,7.0,1.38
9790,0.0,0.782,27.0,5.79
9791,0.0,0.343,12.0,0.0
9792,0.0,0.406,12.0,0.0
9793,4.0,0.21,58.0,0.77
9794,4.0,0.1,1.0,1.0
9795,0.0,0.469,24.0,8.48
9796,1.0,2.322,224.0,13.94
9797,3.0,0.247,46.0,1.82
9798,3.0,0.83,41.0,4.97
9799,0.0,0.161,8.0,0.0
9800,0.0,0.185,20.0,0.56
9801,0.0,0.326,189.0,4.4
9802,3.0,0.27,23.0,1.07
9803,1.0,0.91,92.0,2.82
9804,1.0,0.679,101.0,3.47
9805,2.0,0.492,42.0,3.67
9806,1.0,0.894,45.0,5.33
9807,0.0,0.272,60.0,2.26
9808,1.0,2.394,54.0,5.23
9809,0.0,0.269,19.0,0.0
9810,1.0,1.123,56.0,6.54
9811,1.0,1.123,56.0,6.54
9812,0.0,0.11,2.0,0.45
9813,0.0,0.264,10.0,0.0
9814,2.0,0.588,10.0,1.86
9815,1.0,0.99,332.0,3.04
9816,2.0,0.379,27.0,4.42
9817,0.0,0.278,15.0,4.51
9818,1.0,0.655,53.0,4.72
9819,1.0,0.533,70.0,1.13
9820,1.0,2.244,37.0,5.29
9821,1.0,0.533,70.0,1.13
9822,1.0,0.84,27.0,2.29
9823,1.0,0.96,154.0,7.11
9824,0.0,0.314,86.0,3.4
9825,0.0,0.11,2.0,0.45
9826,4.0,0.117,16.0,0.17
9827,0.0,0.326,189.0,4.4
9828,0.0,0.11,2.0,0.45
9829,0.0,1.122,96.0,7.95
9830,0.0,0.602,88.0,3.13
9831,1.0,0.84,27.0,2.29
9832,1.0,0.685,79.0,5.23
9833,0.0,0.191,12.0,0.0
9834,0.0,0.3,17.0,0.0
9835,2.0,0.536,90.0,5.82
9836,1.0,1.143,94.0,5.44
9837,0.0,0.545,124.0,3.52
9838,0.0,0.298,33.0,1.13
9839,1.0,1.356,50.0,5.24
9840,1.0,0.728,59.0,4.54
9841,1.0,0.99,332.0,3.04
9842,1.0,0.915,34.0,5.08
9843,0.0,0.279,30.0,0.0
9844,2.0,0.578,120.0,3.71
9845,1.0,1.599,98.0,3.72
9846,0.0,0.222,8.0,0.0
9847,0.0,0.399,153.0,3.58
9848,0.0,1.033,39.0,0.0
9849,0.0,1.0,16.0,0.0
9850,0.0,0.134,10.0,0.0
9851,2.0,0.379,27.0,4.42
9852,0.0,0.141,7.0,1.27
9853,0.0,0.212,8.0,0.0
9854,0.0,0.141,7.0,1.27
9855,0.0,0.11,2.0,0.45
9856,0.0,0.187,19.0,1.13
9857,0.0,0.511,33.0,6.42
9858,0.0,0.238,78.0,1.04
9859,1.0,0.587,127.0,4.48
9860,0.0,0.276,26.0,1.29
9861,0.0,0.157,6.0,0.46
9862,3.0,0.282,80.0,1.04
9863,1.0,1.005,144.0,8.0
9864,0.0,0.141,7.0,1.27
9865,0.0,0.208,8.0,2.16
9866,0.0,0.3,17.0,0.0
9867,0.0,0.222,28.0,0.99
9868,1.0,1.446,142.0,4.84
9869,0.0,0.298,9.0,2.59
9870,4.0,0.101,1.0,0.0
9871,0.0,0.11,2.0,0.45
9872,0.0,4.133,279.0,20.97
9873,0.0,0.293,12.0,0.0
9874,1.0,0.865,97.0,1.66
9875,0.0,0.185,8.0,1.14
9876,0.0,0.132,7.0,0.74
9877,0.0,0.11,2.0,0.45
9878,0.0,0.184,12.0,0.0
9879,1.0,0.765,68.0,2.99
9880,1.0,2.887,135.0,13.28
9881,3.0,0.292,29.0,2.17
9882,0.0,0.217,14.0,0.0
9883,1.0,6.661,302.0,9.0
9884,4.0,0.1,1.0,1.0
9885,1.0,1.614,150.0,4.69
9886,0.0,0.261,8.0,0.0
9887,0.0,0.261,8.0,0.0
9888,0.0,0.185,20.0,0.56
9889,0.0,0.3,17.0,0.0
9890,0.0,0.14,7.0,0.0
9891,2.0,0.519,18.0,4.33
9892,4.0,0.101,1.0,0.0
9893,0.0,0.11,2.0,0.45
9894,0.0,0.298,9.0,2.59
9895,4.0,0.21,58.0,0.77
9896,1.0,0.718,55.0,3.17
9897,0.0,0.142,5.0,0.0
9898,0.0,0.512,25.0,0.0
9899,4.0,0.21,58.0,0.77
9900,0.0,0.11,2.0,0.45
9901,0.0,0.512,37.0,0.0
9902,0.0,0.153,10.0,0.0
9903,1.0,0.914,63.0,9.8
9904,0.0,0.35,18.0,2.17
9905,0.0,0.238,78.0,1.04
9906,1.0,2.322,224.0,13.94
9907,0.0,0.326,189.0,4.4
9908,1.0,3.259,364.0,6.82
9909,4.0,0.1,1.0,1.0
9910,0.0,0.601,47.0,3.29
9911,0.0,0.601,47.0,3.29
9912,0.0,0.217,10.0,3.69
9913,0.0,0.126,7.0,1.21
9914,0.0,0.459,7.0,2.95
9915,0.0,0.627,17.0,0.0
9916,1.0,1.199,143.0,3.21
9917,1.0,0.846,169.0,3.56
9918,2.0,0.379,27.0,4.42
9919,1.0,0.909,88.0,2.95
9920,0.0,0.93,13.0,6.51
9921,1.0,1.786,168.0,9.32
9922,1.0,0.99,332.0,3.04
9923,2.0,0.59,69.0,3.54
9924,2.0,0.452,71.0,3.07
9925,0.0,0.102,4.0,0.0
9926,0.0,0.314,86.0,3.4
9927,0.0,0.314,86.0,3.4
9928,0.0,0.153,10.0,0.0
9929,1.0,0.926,49.0,4.33
9930,1.0,1.319,195.0,6.55
9931,0.0,0.278,15.0,4.51
9932,0.0,0.11,2.0,0.45
9933,0.0,0.11,2.0,0.45
9934,0.0,0.314,86.0,3.4
9935,0.0,0.326,189.0,4.4
9936,2.0,0.379,27.0,4.42
9937,0.0,0.11,2.0,0.45
9938,0.0,0.139,11.0,1.18
9939,0.0,0.512,37.0,0.0
9940,1.0,1.235,169.0,3.47
9941,0.0,0.463,19.0,0.0
9942,0.0,0.126,7.0,1.21
9943,1.0,0.718,55.0,3.17
9944,0.0,0.11,2.0,0.45
9945,0.0,0.299,16.0,0.0
9946,0.0,0.187,5.0,0.0
9947,1.0,1.603,120.0,10.37
9948,0.0,0.139,11.0,1.18
9949,1.0,0.825,22.0,3.87
9950,0.0,0.74,8.0,7.86
9951,0.0,0.74,8.0,7.86
9952,1.0,1.672,134.0,5.83
9953,0.0,0.406,12.0,0.0
9954,0.0,0.277,116.0,1.26
9955,0.0,4.392,1.0,0.0
9956,0.0,0.602,88.0,3.13
9957,1.0,0.733,122.0,5.17
9958,0.0,0.11,2.0,0.45
9959,0.0,0.397,28.0,7.16
9960,1.0,0.679,101.0,3.47
9961,0.0,0.169,12.0,2.7
9962,0.0,0.836,28.0,0.0
9963,0.0,0.469,24.0,8.48
9964,0.0,0.511,33.0,6.42
9965,4.0,0.1,1.0,1.0
9966,0.0,0.812,18.0,0.0
9967,0.0,0.229,5.0,2.09
9968,0.0,0.333,7.0,0.0
9969,0.0,0.11,2.0,0.45
9970,0.0,1.0,16.0,0.0
9971,1.0,1.614,48.0,3.88
9972,3.0,0.247,46.0,1.82
9973,0.0,4.392,1.0,0.0
9974,0.0,0.309,14.0,2.85
9975,0.0,0.512,37.0,0.0
9976,0.0,0.118,3.0,0.6
9977,2.0,0.464,42.0,3.2
9978,0.0,0.469,24.0,8.48
9979,0.0,0.339,11.0,2.99
9980,0.0,0.218,14.0,0.0
9981,0.0,0.201,12.0,1.15
9982,0.0,0.142,5.0,0.0
9983,4.0,0.21,58.0,0.77
9984,0.0,0.384,19.0,2.53
9985,0.0,0.812,18.0,0.0
9986,0.0,0.11,2.0,0.45
9987,0.0,0.276,108.0,2.12
9988,0.0,0.157,5.0,1.19
9989,0.0,0.333,16.0,6.11
9990,0.0,0.469,24.0,8.48
9991,2.0,1.413,81.0,4.27
9992,0.0,0.11,2.0,0.45
9993,0.0,0.602,88.0,3.13
9994,0.0,0.512,37.0,0.0
9995,0.0,0.254,83.0,1.31
9996,1.0,2.887,135.0,13.28
9997,0.0,0.448,13.0,0.0
9998,2.0,0.27,5.0,1.47
9999,4.0,0.125,1.0,0.0
10000,1.0,3.811,372.0,25.54
10001,2.0,0.379,27.0,4.42
10002,0.0,0.129,3.0,0.0
10003,0.0,0.127,9.0,1.31
10004,0.0,0.11,2.0,0.45
10005,1.0,1.309,67.0,8.01
10006,0.0,0.214,12.0,0.0
10007,0.0,0.207,43.0,0.63
10008,4.0,0.1,1.0,1.0
10009,0.0,0.498,47.0,2.64
10010,0.0,0.11,2.0,0.45
10011,0.0,0.153,10.0,0.0
10012,1.0,0.679,101.0,3.47
10013,1.0,0.718,55.0,3.17
10014,1.0,1.601,197.0,7.34
10015,1.0,0.718,55.0,3.17
10016,1.0,0.808,118.0,4.72
10017,1.0,5.619,50.0,18.49
10018,1.0,0.914,63.0,9.8
10019,0.0,0.141,7.0,1.27
10020,0.0,0.127,9.0,1.31
10021,3.0,0.305,43.0,2.17
10022,0.0,0.258,12.0,0.0
10023,0.0,0.212,21.0,0.93
10024,0.0,0.11,2.0,0.45
10025,0.0,0.512,37.0,0.0
10026,1.0,0.679,101.0,3.47
10027,0.0,0.222,28.0,0.99
10028,0.0,0.381,10.0,2.92
10029,0.0,0.381,10.0,2.92
10030,1.0,1.291,87.0,7.98
10031,3.0,0.199,5.0,2.09
10032,0.0,0.448,13.0,0.0
10033,1.0,0.641,78.0,3.29
10034,1.0,1.123,56.0,6.54
10035,1.0,0.903,145.0,3.11
10036,0.0,0.11,2.0,0.45
10037,0.0,0.309,14.0,2.85
10038,1.0,0.864,76.0,4.63
10039,0.0,0.11,2.0,0.45
10040,0.0,4.392,1.0,0.0
10041,1.0,1.533,122.0,4.81
10042,0.0,0.11,2.0,0.45
10043,3.0,0.199,5.0,2.09
10044,4.0,0.1,1.0,1.0
10045,0.0,0.11,2.0,0.45
10046,0.0,0.512,37.0,0.0
10047,2.0,1.305,52.0,2.09
10048,0.0,0.106,5.0,0.0
10049,1.0,1.037,70.0,3.05
10050,0.0,0.812,18.0,0.0
10051,0.0,0.512,37.0,0.0
10052,4.0,0.1,1.0,1.0
10053,0.0,0.326,189.0,4.4
10054,4.0,0.122,30.0,1.13
10055,1.0,1.362,86.0,4.0
10056,0.0,0.212,39.0,0.96
10057,0.0,0.206,19.0,0.81
10058,0.0,0.11,2.0,0.45
10059,0.0,0.262,16.0,0.0
10060,0.0,0.11,2.0,0.45
10061,0.0,1.0,2.0,0.0
10062,1.0,3.109,124.0,11.19
10063,0.0,0.836,28.0,0.0
10064,0.0,0.597,123.0,3.02
10065,0.0,0.602,88.0,3.13
10066,0.0,0.314,86.0,3.4
10067,1.0,1.786,168.0,9.32
10068,0.0,0.153,10.0,0.0
10069,0.0,0.11,2.0,0.45
10070,1.0,2.322,224.0,13.94
10071,0.0,0.101,0.0,0.0
10072,1.0,1.092,74.0,7.32
10073,0.0,0.166,5.0,1.05
10074,0.0,0.171,8.0,0.3
10075,0.0,0.834,24.0,0.0
10076,0.0,0.314,86.0,3.4
10077,0.0,0.498,47.0,2.64
10078,0.0,1.033,39.0,0.0
10079,1.0,0.577,15.0,3.19
10080,1.0,2.628,182.0,4.71
10081,3.0,0.27,23.0,1.07
10082,3.0,0.292,29.0,2.17
10083,0.0,1.0,2.0,0.0
10084,3.0,0.254,20.0,1.83
10085,1.0,0.977,103.0,2.22
10086,0.0,0.11,2.0,0.45
10087,1.0,1.446,142.0,4.84
10088,0.0,0.108,3.0,0.54
10089,0.0,0.286,15.0,0.0
10090,1.0,0.948,115.0,5.19
10091,0.0,0.836,28.0,0.0
10092,0.0,0.153,10.0,0.0
10093,2.0,0.468,74.0,3.01
10094,1.0,2.322,224.0,13.94
10095,0.0,0.11,2.0,0.45
10096,0.0,0.11,2.0,0.45
10097,0.0,0.11,2.0,0.45
10098,2.0,0.379,27.0,4.42
10099,4.0,0.221,3.0,0.71
10100,1.0,0.679,101.0,3.47
10101,0.0,0.125,1.0,1.0
10102,0.0,0.35,13.0,0.0
10103,0.0,0.313,17.0,0.0
10104,0.0,0.498,47.0,2.64
10105,0.0,0.146,4.0,1.17
10106,0.0,0.237,12.0,0.0
10107,0.0,0.11,2.0,0.45
10108,0.0,0.326,189.0,4.4
10109,0.0,0.208,8.0,2.16
10110,0.0,0.339,11.0,2.99
10111,0.0,0.314,86.0,3.4
10112,0.0,0.174,9.0,0.0
10113,0.0,1.023,176.0,6.03
10114,3.0,0.377,91.0,1.64
10115,1.0,1.314,87.0,5.9
10116,0.0,4.133,279.0,20.97
10117,0.0,0.134,5.0,0.0
10118,0.0,0.498,47.0,2.64
10119,0.0,0.217,10.0,3.69
10120,0.0,0.11,2.0,0.45
10121,3.0,0.199,5.0,2.09
10122,0.0,0.259,42.0,1.31
10123,1.0,5.011,771.0,9.57
10124,1.0,0.806,124.0,4.41
10125,1.0,0.679,101.0,3.47
10126,1.0,3.042,135.0,6.08
10127,0.0,0.619,12.0,0.0
10128,0.0,0.319,77.0,1.88
10129,1.0,1.191,56.0,2.44
10130,4.0,0.1,1.0,1.0
10131,1.0,3.259,364.0,6.82
10132,4.0,0.21,58.0,0.77
10133,0.0,0.782,24.0,0.0
10134,4.0,0.1,1.0,1.0
10135,0.0,0.11,2.0,0.45
10136,0.0,0.397,28.0,7.16
10137,1.0,1.085,143.0,7.08
10138,1.0,1.36,174.0,8.78
10139,1.0,0.622,44.0,1.94
10140,1.0,2.121,103.0,8.39
10141,0.0,0.153,10.0,0.0
10142,1.0,1.546,188.0,4.39
10143,2.0,0.536,90.0,5.82
10144,1.0,4.138,22.0,9.06
10145,2.0,0.536,90.0,5.82
10146,0.0,0.11,2.0,0.45
10147,0.0,0.601,47.0,3.29
10148,1.0,1.158,123.0,2.25
10149,2.0,0.379,27.0,4.42
10150,2.0,0.317,88.0,2.13
10151,1.0,1.057,103.0,7.05
10152,0.0,0.314,86.0,3.4
10153,1.0,1.894,19.0,15.57
10154,0.0,0.469,24.0,8.48
10155,0.0,0.812,18.0,0.0
10156,0.0,0.11,2.0,0.45
10157,2.0,0.379,27.0,4.42
10158,0.0,0.498,47.0,2.64
10159,0.0,0.915,187.0,5.75
10160,0.0,0.184,12.0,0.0
10161,0.0,0.139,9.0,0.0
10162,0.0,0.3,17.0,0.0
10163,1.0,5.564,89.0,7.94
10164,0.0,0.671,19.0,4.25
10165,4.0,0.21,58.0,0.77
10166,0.0,0.153,10.0,0.0
10167,3.0,0.199,5.0,2.09
10168,0.0,0.319,77.0,1.88
10169,0.0,0.466,14.0,2.76
10170,1.0,0.655,53.0,4.72
10171,0.0,0.601,47.0,3.29
10172,2.0,0.379,27.0,4.42
10173,0.0,0.11,2.0,0.45
10174,2.0,0.379,27.0,4.42
10175,1.0,0.926,49.0,4.33
10176,0.0,0.397,28.0,7.16
10177,2.0,0.266,20.0,1.23
10178,3.0,0.309,42.0,1.59
10179,0.0,0.469,24.0,8.48
10180,0.0,0.267,8.0,2.04
10181,0.0,0.244,8.0,0.0
10182,1.0,15.993,1226.0,14.96
10183,0.0,0.326,189.0,4.4
10184,1.0,2.496,135.0,12.22
10185,0.0,0.145,9.0,1.56
10186,0.0,0.239,49.0,1.35
10187,0.0,0.602,88.0,3.13
10188,1.0,1.36,174.0,8.78
10189,0.0,0.546,163.0,4.65
10190,1.0,1.599,98.0,3.72
10191,1.0,0.638,87.0,4.72
10192,0.0,0.275,8.0,1.69
10193,0.0,0.275,8.0,1.69
10194,1.0,1.607,9.0,4.84
10195,0.0,0.25,15.0,1.69
10196,0.0,0.512,37.0,0.0
10197,0.0,0.201,17.0,1.64
10198,1.0,0.679,101.0,3.47
10199,1.0,1.085,143.0,7.08
10200,3.0,0.27,23.0,1.07
10201,3.0,0.282,80.0,1.04
10202,4.0,0.21,58.0,0.77
10203,0.0,0.498,47.0,2.64
10204,2.0,0.416,88.0,2.87
10205,0.0,0.168,5.0,2.42
10206,0.0,0.469,24.0,8.48
10207,3.0,0.348,27.0,2.09
10208,0.0,0.251,14.0,0.0
10209,0.0,0.132,7.0,0.74
10210,0.0,0.106,2.0,0.0
10211,0.0,0.108,3.0,0.54
10212,0.0,0.171,6.0,0.0
10213,0.0,1.122,96.0,7.95
10214,0.0,0.35,18.0,2.17
10215,0.0,0.11,2.0,0.45
10216,1.0,0.926,49.0,4.33
10217,0.0,0.153,10.0,0.0
10218,2.0,0.536,90.0,5.82
10219,0.0,0.11,2.0,0.45
10220,2.0,0.464,42.0,3.2
10221,0.0,0.35,18.0,2.17
10222,2.0,0.464,42.0,3.2
10223,2.0,0.379,27.0,4.42
10224,0.0,0.314,86.0,3.4
10225,3.0,0.437,53.0,1.54
10226,0.0,1.0,0.0,0.0
10227,2.0,0.427,17.0,2.56
10228,1.0,2.358,131.0,6.18
10229,1.0,0.894,45.0,5.33
10230,0.0,0.411,7.0,0.0
10231,0.0,0.278,15.0,4.51
10232,0.0,0.139,11.0,1.18
10233,1.0,1.778,288.0,12.87
10234,2.0,0.416,88.0,2.87
10235,0.0,0.512,51.0,2.38
10236,1.0,0.798,135.0,5.93
10237,2.0,0.445,85.0,3.25
10238,1.0,2.022,136.0,6.86
10239,0.0,0.11,2.0,0.45
10240,0.0,0.512,37.0,0.0
10241,0.0,0.326,189.0,4.4
10242,0.0,0.153,10.0,0.0
10243,2.0,0.379,27.0,4.42
10244,0.0,0.459,19.0,0.0
10245,0.0,0.106,5.0,0.0
10246,0.0,0.511,26.0,3.1
10247,4.0,0.21,58.0,0.77
10248,1.0,0.741,84.0,2.08
10249,4.0,0.1,1.0,1.0
10250,4.0,0.149,28.0,0.4
10251,3.0,0.313,64.0,1.75
10252,2.0,0.381,29.0,2.07
10253,0.0,2.407,132.0,19.03
10254,1.0,0.681,21.0,2.87
10255,0.0,1.033,39.0,0.0
10256,3.0,0.199,5.0,2.09
10257,2.0,0.947,110.0,2.78
10258,0.0,0.108,3.0,0.54
10259,1.0,2.147,162.0,8.94
10260,0.0,0.153,10.0,0.0
10261,2.0,0.777,73.0,3.18
10262,1.0,0.846,169.0,3.56
10263,0.0,0.11,2.0,0.45
10264,0.0,0.3,17.0,0.0
10265,0.0,0.212,21.0,0.93
10266,1.0,0.443,70.0,2.97
10267,1.0,0.443,70.0,2.97
10268,0.0,0.11,2.0,0.45
